,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
"(1, 31)",22.481250000000003,10.0375,17.012500000000003,25.21875,23.5375,13.450000000000001,20.175,13.450000000000001,13.450000000000001,13.450000000000001,4.0,24.09375,4.9,22.009375000000002,16.15,12.975000000000001,14.25,18.918750000000003,0.0,8.05,14.875,13.425,14.100000000000001,18.1375,13.450000000000001,22.856250000000003,21.075000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 32)",26.93125,13.9,13.9,21.0625,13.9,21.2875,13.9,13.9,26.0625,3.55,7.9875,11.4,16.35,20.85,12.75,19.36875,17.125,9.203125,20.55,12.075000000000001,2.5,13.9,10.65,14.774999999999999,0.0,10.75,24.375,17.996875000000003,12.1,21.962500000000002,19.5,25.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 33)",21.878124999999997,14.35,14.35,25.112499999999997,8.475,21.525,21.525,21.525,26.90625,21.525,14.35,16.575,18.025,17.025,21.525,14.35,2.5,21.5125,8.85,12.075000000000001,0.0,0.0,16.575,14.774999999999999,19.544531250000002,0.0,18.375,11.65,23.725,14.381250000000001,24.375,13.450000000000001,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 34)",29.137500000000003,0.0,14.8,22.200000000000003,14.8,0.0,14.8,25.900000000000002,14.8,25.8625,0.0,14.8,27.4375,5.3500000000000005,21.6,26.681250000000002,6.7,14.55,15.1,2.5,8.5,13.425,0.0,17.25,22.20625,14.8,0.0,22.75,21.487499999999997,22.525000000000002,25.3,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 35)",15.25,0.0,22.875,22.875,28.59375,15.25,0.0,10.275,4.65,3.55,18.296875,26.6875,12.525,12.975000000000001,24.325,15.25,0.0,10.725000000000001,22.875,8.05,16.5625,8.950000000000001,15.25,22.518749999999997,15.25,10.75,21.0,23.9875,12.1,0.0,26.625,13.450000000000001,24.325000000000003,25.112499999999997,22.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 36)",23.549999999999997,23.549999999999997,15.7,15.7,27.474999999999998,23.549999999999997,29.4375,15.7,14.874999999999998,29.4375,15.7,23.549999999999997,7.3500000000000005,15.7,0.0,15.7,15.7,14.475000000000001,10.75,15.9,16.95,17.35,14.100000000000001,20.625,10.3,0.0,11.200000000000001,17.475,21.174999999999997,21.975,19.5,2.5,13.9,22.875,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 37)",24.225,24.225,24.225,20.612500000000004,0.0,24.6625,24.225,24.465625000000003,14.6125,16.150000000000002,16.1125,12.525000000000002,14.812500000000002,8.025,24.225,10.234375,11.725000000000001,15.225000000000001,0.0,12.075000000000001,8.5,20.625,16.450000000000003,17.237499999999997,16.150000000000002,10.75,19.275000000000002,21.84375,23.200000000000003,27.13125,16.150000000000002,20.175,20.85,0.0,22.200000000000003,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 38)",0.0,29.050000000000004,16.6,31.125000000000004,16.6,24.900000000000002,32.1625,24.900000000000002,16.6,9.475000000000001,31.893750000000004,0.0,0.0,24.900000000000002,29.775000000000002,20.931250000000002,24.900000000000002,0.0,15.375,0.0,31.656250000000004,0.0,14.100000000000001,9.85,18.6,18.8125,16.8,20.387500000000003,18.15,26.012500000000003,10.8,25.112500000000004,21.325000000000003,14.35,22.200000000000003,15.25,15.7,16.150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 39)",29.837500000000002,33.5671875,29.837500000000002,25.575000000000003,0.0,17.05,33.5671875,17.05,11.625,17.05,0.0,14.26875,17.05,0.0,29.837500000000002,0.0,27.25,7.15,16.125,16.575000000000003,17.025,17.793750000000003,0.0,0.0,10.3,17.05,19.6,25.575000000000003,26.125,12.55,22.75,13.450000000000001,20.85,3.75,22.200000000000003,28.59375,23.549999999999997,17.05,29.050000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 40)",17.5,17.5,0.0,0.0,17.5,30.625,0.0,0.0,3.1,19.275,17.625,17.5,30.625,17.5,5.8,15.0,13.912500000000001,17.5,17.5,12.075000000000001,0.0,17.700000000000003,20.5,22.424999999999997,19.825000000000003,10.75,12.475000000000001,20.387500000000003,0.0,28.481250000000003,21.75,13.450000000000001,13.9,26.90625,0.0,15.25,30.909374999999997,28.262500000000003,29.050000000000004,31.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 41)",0.0,17.95,26.924999999999997,17.95,17.95,26.924999999999997,11.175,0.0,26.924999999999997,17.95,31.412499999999998,6.675000000000001,17.95,14.325,33.8203125,17.95,31.412499999999998,0.0,0.0,0.0,17.475,26.924999999999997,25.0,30.61875,32.3875,29.612499999999997,0.0,11.65,26.924999999999997,12.55,13.0,13.450000000000001,26.0625,25.112499999999997,25.900000000000002,0.0,23.549999999999997,24.225,30.4,29.837500000000002,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 42)",27.6,34.5,9.600000000000001,18.400000000000002,32.2,10.950000000000001,27.6,18.400000000000002,3.1,18.400000000000002,27.6,27.6,27.6,21.075000000000003,27.6,21.525000000000002,27.6,16.35,11.399999999999999,12.075000000000001,24.6,0.0,18.400000000000002,20.606250000000003,10.3,32.2,11.200000000000001,0.0,21.3,23.53125,0.0,13.450000000000001,20.85,29.1625,14.8,24.450000000000003,0.0,30.562500000000004,0.0,25.575000000000003,30.625,35.3390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 43)",18.85,28.275000000000002,16.89375,35.34375,37.110937500000006,18.85,0.0,0.0,3.1,26.959375,18.85,25.7875,11.925,32.987500000000004,21.75,6.25,18.85,28.275000000000002,17.025,27.587500000000002,32.987500000000004,0.0,28.275000000000002,18.85,0.0,16.125,0.0,24.675000000000004,0.0,21.962500000000002,25.35,22.875,29.275000000000002,25.112499999999997,0.0,26.6875,23.549999999999997,16.150000000000002,24.900000000000002,25.575000000000003,26.25,17.95,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 44)",33.775000000000006,28.950000000000003,19.3,0.0,19.3,28.950000000000003,28.950000000000003,28.950000000000003,33.775000000000006,13.2,0.0,33.775000000000006,0.0,19.3,28.950000000000003,19.3,19.3,7.15,11.399999999999999,23.325000000000003,12.75,8.950000000000001,28.950000000000003,26.6875,19.3,18.8125,19.6,28.0375,18.15,12.55,2.5,13.450000000000001,19.3,0.0,14.8,22.875,29.8875,16.150000000000002,19.3,25.575000000000003,30.625,0.0,18.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 45)",29.625,19.75,0.0,0.0,29.625,19.75,19.75,19.75,30.4,0.0,34.5625,19.75,19.75,22.425,19.75,29.625,16.575,29.625,0.0,19.75,8.875,29.625,19.75,9.85,10.3,23.3125,19.75,17.475,12.1,18.825000000000003,13.0,0.0,13.9,14.35,25.900000000000002,15.25,25.575,19.75,24.900000000000002,17.05,26.25,26.924999999999997,27.6,28.275000000000002,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 46)",20.2,35.349999999999994,30.299999999999997,30.299999999999997,37.875,35.349999999999994,0.0,21.525,26.799999999999997,30.299999999999997,30.299999999999997,0.0,4.9,20.2,20.2,20.2,23.549999999999997,30.299999999999997,0.0,23.2,20.2,8.950000000000001,24.549999999999997,15.409374999999999,15.450000000000001,34.33125,21.85,20.2,12.1,22.65,20.2,13.450000000000001,27.475,20.2,2.5,28.59375,15.7,28.262500000000003,16.6,25.575000000000003,0.0,26.924999999999997,0.0,0.0,19.3,34.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 47)",0.0,20.650000000000002,38.71875,20.650000000000002,20.650000000000002,20.650000000000002,0.0,0.0,36.1375,30.975,20.650000000000002,14.41875,20.650000000000002,20.650000000000002,16.125,0.0,30.975,22.637500000000003,0.0,20.650000000000002,8.5,0.0,0.0,20.650000000000002,0.0,21.075000000000003,30.975,20.650000000000002,20.650000000000002,20.650000000000002,33.9375,0.0,24.225,20.650000000000002,31.750000000000004,0.0,15.7,24.225,35.175000000000004,20.650000000000002,0.0,26.924999999999997,18.400000000000002,0.0,0.0,20.650000000000002,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 48)",21.1,36.925000000000004,31.650000000000002,31.650000000000002,36.925000000000004,0.0,0.0,0.0,0.0,36.925000000000004,21.1,4.45,7.3500000000000005,21.1,24.000000000000004,37.706250000000004,10.05,29.950000000000003,18.15,19.9875,12.75,0.0,0.0,9.85,39.5625,0.0,0.0,21.1,12.1,18.825000000000003,26.8,23.5375,0.0,21.525,31.650000000000002,31.650000000000002,0.0,26.700000000000003,0.0,17.05,28.05,0.0,18.400000000000002,18.85,31.9875,34.5625,0.0,38.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 49)",21.55,0.0,0.0,32.5375,21.55,21.55,32.325,21.50625,21.55,5.324999999999999,0.0,13.275,32.325,16.125,21.55,32.325,21.55,0.0,23.762500000000003,17.462500000000002,21.55,0.0,31.637500000000003,0.0,32.325,10.75,21.975,0.0,0.0,21.55,27.325,20.175,13.9,0.0,25.900000000000002,22.875,32.325,16.150000000000002,16.6,25.575000000000003,32.8125,34.10625,18.400000000000002,18.85,31.200000000000003,0.0,2.5,0.0,31.650000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 50)",22.0,-0.04999999999999999,22.2,0.0,22.0,33.0,22.0,38.5,3.1,33.0,0.0,22.0,22.0,22.0,22.0,22.75,0.0,18.15,27.7,0.0,26.25,35.2375,22.0,0.0,27.150000000000002,30.0,37.9,0.0,18.15,12.55,0.0,28.725,0.0,21.525,0.0,26.6875,0.0,16.150000000000002,16.6,0.0,35.125,0.0,32.2,0.0,28.950000000000003,30.75,40.140625,20.650000000000002,31.650000000000002,32.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 51)",39.287499999999994,33.675,39.287499999999994,39.287499999999994,34.0,22.45,39.287499999999994,39.61875,22.45,22.45,15.225,0.0,22.45,22.45,22.45,0.0,11.725000000000001,33.675,22.45,22.45,33.675,13.425,22.45,23.19375,33.675,13.36875,22.45,40.74375,18.15,12.55,0.0,13.450000000000001,13.9,0.0,0.0,30.075,23.549999999999997,22.45,36.55,25.575000000000003,22.45,0.0,18.400000000000002,32.987500000000004,19.3,35.2375,0.0,40.087500000000006,39.5625,21.55,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 52)",0.0,22.900000000000002,0.0,34.35,34.675000000000004,22.900000000000002,34.35,2.65,22.900000000000002,22.900000000000002,44.368750000000006,40.075,0.0,34.35,5.8,22.900000000000002,22.900000000000002,0.0,40.075,0.0,22.900000000000002,0.0,24.150000000000002,27.025,34.35,22.200000000000003,0.0,34.35,21.174999999999997,18.825000000000003,19.5,29.625,20.85,27.25,14.8,2.5,30.75,16.150000000000002,33.775000000000006,31.425000000000004,30.625,0.0,18.400000000000002,38.41796875,28.950000000000003,29.625,0.0,0.0,41.540625000000006,0.0,22.0,22.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 53)",23.35,43.78125,0.0,45.240625,23.35,23.35,35.025000000000006,35.025000000000006,23.35,0.0,23.35,11.537500000000001,25.800000000000004,35.025000000000006,35.025000000000006,23.35,0.0,10.725000000000001,23.35,27.375000000000004,23.35,0.0,9.4,0.0,23.35,23.35,0.0,40.862500000000004,18.15,30.281250000000004,29.85,0.0,0.0,14.35,14.8,30.975,15.7,0.0,0.0,23.35,32.1,32.7625,27.6,18.85,0.0,29.625,0.0,20.650000000000002,21.1,21.55,33.0,39.287499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 54)",35.7,35.7,0.0,23.8,0.0,35.7,25.05,0.0,0.0,24.375000000000004,35.7,0.0,35.7,5.3500000000000005,32.65,24.1,0.0,0.0,11.399999999999999,8.05,0.0,0.0,34.45,23.8,0.0,31.8625,35.7,23.55,21.174999999999997,12.55,13.0,25.35,30.75,0.0,0.0,15.25,35.7,16.150000000000002,0.0,17.05,32.55,29.85,0.0,23.8,33.775000000000006,19.75,20.2,34.125,0.0,22.8,33.0,0.0,34.35,43.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 55)",45.46875,24.25,18.5875,36.375,1.3,0.0,36.925,24.25,0.0,15.675,5.25,38.04375,0.0,0.0,24.25,24.25,24.25,25.3375,0.0,0.0,24.25,36.375,21.525,29.174999999999997,24.25,0.0,0.0,24.25,12.1,12.55,30.0,34.3375,24.25,14.35,14.8,0.0,23.549999999999997,24.25,16.6,36.375,26.25,0.0,0.0,18.85,19.3,0.0,20.2,20.650000000000002,31.650000000000002,21.55,0.0,22.45,22.900000000000002,35.025000000000006,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 56)",0.0,24.7,37.05,24.7,24.7,24.7,24.7,24.7,37.05,37.05,26.7,43.224999999999994,33.325,17.7,48.628125,46.3125,6.7,19.5,11.399999999999999,37.05,0.0,39.287499999999994,0.0,0.0,24.7,24.7,37.05,11.65,24.7,30.974999999999998,0.0,25.8,0.0,29.49375,24.7,15.25,0.0,38.83125,16.6,41.3125,24.7,17.95,30.75,18.85,0.0,0.0,20.2,20.650000000000002,0.0,32.325,22.0,33.675,34.35,23.35,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 57)",37.725,0.0,2.5,0.8500000000000001,37.725,0.0,0.0,25.150000000000002,25.150000000000002,44.0125,16.575000000000003,44.0125,27.6,25.150000000000002,37.725,6.25,6.7,37.725,35.237500000000004,0.0,21.075000000000003,35.9125,14.100000000000001,9.85,25.450000000000003,30.525000000000002,25.150000000000002,44.0125,24.675,37.725,31.650000000000002,0.0,42.4828125,0.0,0.0,15.25,15.7,16.150000000000002,16.6,17.05,17.5,17.95,18.400000000000002,32.987500000000004,35.2375,21.0,30.299999999999997,0.0,33.675000000000004,21.55,0.0,33.675,44.368750000000006,0.0,0.0,24.25,37.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 58)",38.400000000000006,0.0,38.400000000000006,25.6,2.5,0.0,0.0,44.800000000000004,44.800000000000004,25.6,0.0,25.6,0.0,0.0,25.6,28.725,25.6,0.0,0.0,12.075000000000001,25.6,30.075000000000003,45.975,9.85,0.0,25.6,11.200000000000001,24.450000000000003,0.0,0.0,0.0,25.6,0.0,0.0,25.6,0.0,25.6,24.225,16.6,0.0,34.35,17.95,18.400000000000002,0.0,19.3,19.75,37.875,20.650000000000002,0.0,34.35,42.1,22.45,0.0,0.0,0.0,36.375,0.0,47.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 59)",0.0,26.05,26.05,45.587500000000006,0.0,26.05,0.0,0.0,26.05,0.0,0.0,0.0,0.0,39.075,45.587500000000006,0.0,26.05,0.0,0.0,26.05,36.8125,39.075,0.0,26.05,29.837500000000002,45.587500000000006,0.0,43.44375,0.0,39.075,26.05,13.450000000000001,0.0,26.05,33.45,0.0,26.05,34.125,0.0,26.05,0.0,17.95,18.400000000000002,0.0,19.3,35.925,20.2,30.975,34.125,21.55,22.0,22.45,44.368750000000006,23.35,23.8,0.0,46.3125,25.150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 60)",39.75,0.0,26.5,0.0,39.75,39.75,26.5,46.375,0.0,39.75,0.0,26.5,4.9,39.75,0.0,26.5,29.849999999999998,39.75,26.5,26.5,26.5,8.950000000000001,0.0,0.0,0.0,24.0,0.0,11.65,26.5,32.425,26.25,13.450000000000001,13.9,26.5,39.75,15.25,28.95,34.575,27.75,0.0,0.0,17.95,27.6,18.85,26.5,36.375,0.0,30.975,0.0,21.55,35.25,26.5,34.35,35.025000000000006,23.8,0.0,24.7,37.725,0.0,45.587500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
